feature,Mean_Oxygen,Mean_Oxygen_qval,log_PO4,log_PO4_qval,log_NO2NO3,log_NO2NO3_qval,sqrt_iron,sqrt_iron_qval,log_depth,log_depth_qval,Mean_Temperature,Mean_Temperature_qval,Mean_Salinity,Mean_Salinity_qval,size_fraction,size_fraction_qval,Absolute_Latitude,Absolute_Latitude_qval
COG0012,not_significant,0.0652948193548408,not_significant,0.069703549332119,not_significant,0.219858378039821,not_significant,0.322637034271311,not_significant,0.718843889047386,not_significant,0.369062768512943,not_significant,0.326238244593313,not_significant,0.534227252043574,not_significant,0.333699913415193
COG0013,not_significant,0.389346219275232,not_significant,0.871662286066115,not_significant,0.653404982547957,not_significant,0.600801505295153,not_significant,0.999124226436036,not_significant,0.292809898062671,not_significant,0.771292923502692,not_significant,0.633492066152505,not_significant,0.554566001072833
COG0014,not_significant,0.55595626349917,not_significant,0.802908520412749,not_significant,0.165767881761343,not_significant,0.131820854116991,negative,0.0450601396075305,not_significant,0.739738899620517,not_significant,0.553057965719325,not_significant,0.134693607804558,not_significant,0.780936490661243
COG0015,not_significant,0.656621291591636,not_significant,0.836515821943337,not_significant,0.954175886158684,not_significant,0.805647454078845,not_significant,0.898754482980703,not_significant,0.30310260772194503,not_significant,0.723006923515589,not_significant,0.472823006284613,not_significant,0.599128554653435
COG0016,not_significant,0.147864965237865,not_significant,0.134152260970317,not_significant,0.0665938317931047,not_significant,0.834975012850318,not_significant,0.595476589360671,not_significant,0.228849045224185,not_significant,0.880787080845551,not_significant,0.200539535498444,not_significant,0.215521403406546
COG0017,not_significant,0.112333242761212,not_significant,0.632050259135901,positive,0.024716391197513,positive,0.0472238134748866,positive,5.8107179355275e-4,not_significant,0.383428360180024,not_significant,0.127183394179454,positive,1.3150797223894e-4,not_significant,0.152129000053844
COG0018,not_significant,0.658393686861962,not_significant,0.891549215501759,not_significant,0.73662736988545,not_significant,0.420218812506007,not_significant,0.743570454008443,not_significant,0.764120433165602,not_significant,0.978790640301614,not_significant,0.854231012243528,not_significant,0.864913068505947
COG0019,not_significant,0.95927425052294,not_significant,0.344142007987593,not_significant,0.830672503962876,not_significant,0.675500218458223,not_significant,0.0687734345991739,not_significant,0.589035742607744,not_significant,0.53846803997815,not_significant,0.897272779573785,not_significant,0.686990298569541
COG0020,not_significant,0.95025357070736,not_significant,0.0911796247862871,not_significant,0.317618009038672,not_significant,0.184815575665744,not_significant,0.702004533229987,not_significant,0.846985828481096,not_significant,0.948119369879445,not_significant,0.902532522357117,not_significant,0.642656044550091
COG0021,not_significant,0.0509643195914919,not_significant,0.0817931788615172,not_significant,0.90929197960034,negative,0.0148164546638892,not_significant,0.378681643300786,not_significant,0.960814899067191,not_significant,0.921025630638127,not_significant,0.174853373391843,not_significant,0.946858329904943
COG0022,not_significant,0.784166625043244,not_significant,0.6729677038774,not_significant,0.0792910049051395,not_significant,0.902432491435011,positive,0.0304487436408939,not_significant,0.659073223697344,not_significant,0.536893699327578,not_significant,0.235642334951703,not_significant,0.994685840610026
COG0023,not_significant,0.735227554218088,not_significant,0.768018423887184,not_significant,0.219908232026739,not_significant,0.508713648312839,not_significant,0.765643340505295,not_significant,0.413151216190199,not_significant,0.705419554682879,not_significant,0.379269155822255,not_significant,0.410037254235558
COG0024,not_significant,0.427778790455627,negative,0.0117721348859024,not_significant,0.0616125096601676,not_significant,0.144555663546164,not_significant,0.206200593785997,not_significant,0.799862451701477,not_significant,0.674993021382771,not_significant,0.506619431161004,not_significant,0.984001707658597
COG0025,not_significant,0.651010741152191,not_significant,0.755998251115032,negative,0.0158684151002402,not_significant,0.0559602352824352,not_significant,0.943593170994175,not_significant,0.988583515844177,not_significant,0.948119369879445,not_significant,0.409499575442946,not_significant,0.306413803896932
COG0026,positive,0.00482188468806848,not_significant,0.307326507114285,not_significant,0.69193999758461,not_significant,0.150763486857005,negative,7.60454636976125e-5,not_significant,0.49138157595372,not_significant,0.355048982144514,not_significant,0.0552789256544433,not_significant,0.524109952132339
COG0027,positive,0.0335621313690539,not_significant,0.914153890197073,negative,0.0140553927649436,not_significant,0.253957696866185,not_significant,0.154209209596887,not_significant,0.656818412026404,not_significant,0.864048643399975,not_significant,0.362003517639308,not_significant,0.191704047057398
COG0028,negative,0.036796276657702,not_significant,0.702312058525191,not_significant,0.513946573083214,not_significant,0.65628949792512,not_significant,0.680258479392596,not_significant,0.319590273608532,not_significant,0.0579931151696696,not_significant,0.324063955837424,not_significant,0.0694464205802439
COG0029,not_significant,0.93529344583397,not_significant,0.6027399899725,negative,0.0134215150983837,not_significant,0.223479468835007,not_significant,0.912525570328465,not_significant,0.529578051809091,not_significant,0.45065819279091,not_significant,0.0815867887822869,not_significant,0.648487147044801
COG0030,not_significant,0.667150045385761,not_significant,0.0994723108120883,not_significant,0.347872106716057,negative,0.0489052688972874,negative,0.0102880807532746,not_significant,0.874085856208335,not_significant,0.858079438931502,not_significant,0.275457274579789,not_significant,0.59750001669425
COG0031,negative,0.0171892370978794,not_significant,0.107711790285346,not_significant,0.276133155543519,negative,0.0113227491033767,not_significant,0.160626443826569,not_significant,0.593267547355276,not_significant,0.899157759559024,not_significant,0.0579034148332969,not_significant,0.384426675307075
COG0033,not_significant,0.956513192054813,not_significant,0.383127686045093,negative,0.0443632391162118,negative,0.0179608225872221,not_significant,0.900535017286693,not_significant,0.52270143013489,not_significant,0.934892587328751,not_significant,0.230873598492256,not_significant,0.321352342748652
COG0034,not_significant,0.502418345115318,not_significant,0.360451145675492,not_significant,0.934071748181065,not_significant,0.250641920022446,not_significant,0.321985973316092,not_significant,0.62210414706653006,not_significant,0.267044929213337,not_significant,0.861741770407977,not_significant,0.546953894364081
COG0035,not_significant,0.526371047514156,not_significant,0.772680998269564,not_significant,0.0653042484609862,not_significant,0.290613682985353,not_significant,0.470990115500303,not_significant,0.709703321585077,not_significant,0.623693585623444,not_significant,0.268837926029954,not_significant,0.226674043927436
COG0036,not_significant,0.975139540097781,negative,0.0213645368233621,positive,0.0222353204327006,not_significant,0.27844855430838,negative,5.3406404242717e-4,not_significant,0.472551299031818,not_significant,0.991675386564922,not_significant,0.96385521395903,not_significant,0.744328714099644
COG0037,not_significant,0.495740678827648,not_significant,0.958609732801243,not_significant,0.0648536862143348,not_significant,0.753679843482272,not_significant,0.460219227360336,not_significant,0.484489295512373,not_significant,0.634404917451644,not_significant,0.629273185645983,not_significant,0.576894789626472
COG0038,not_significant,0.268709055930608,not_significant,0.664396016379494,not_significant,0.0547135916634517,not_significant,0.161966385237737,not_significant,0.749772013080288,not_significant,0.941550965789606,not_significant,0.906142256411655,not_significant,0.102481994427061,not_significant,0.123451119471255
COG0039,not_significant,0.308157264988796,not_significant,0.815819898239383,positive,0.00550900595626332,not_significant,0.427411453916991,not_significant,0.597374323133934,not_significant,0.343323996843036,not_significant,0.624185519275979,not_significant,0.0643417576440709,not_significant,0.123749384577246
COG0040,not_significant,0.255177410186927,not_significant,0.742144031225737,not_significant,0.648388237735123,not_significant,0.386069605248937,negative,0.0404793093263808,not_significant,0.137645266857403,not_significant,0.802855846043033,not_significant,0.834131684490431,not_significant,0.0616760980733003
COG0041,not_significant,0.544414028270916,not_significant,0.387096787030371,not_significant,0.291557895720848,not_significant,0.440668834469841,negative,0.0031168046227628,not_significant,0.976722176663702,not_significant,0.402682978227994,not_significant,0.307105890088249,not_significant,0.555864126851511
COG0042,not_significant,0.47689931882873,not_significant,0.173223008601108,not_significant,0.781774107391119,not_significant,0.09287252012299,negative,0.00250219434730844,not_significant,0.880176591183122,not_significant,0.98161342408165,not_significant,0.579232421456711,not_significant,0.4070763162617
COG0043,not_significant,0.131366304193648,not_significant,0.506028826781658,not_significant,0.142577025301781,positive,0.00521215949644357,positive,1.19852942914013e-5,not_significant,0.709043634050871,not_significant,0.073877441057303,positive,0.00220719376810182,not_significant,0.240667961673812
COG0044,not_significant,0.0736570531306031,not_significant,0.31409328622681,positive,0.0330069311982152,not_significant,0.875514988371533,not_significant,0.869204397994,not_significant,0.786690937943705,not_significant,0.735879746265871,not_significant,0.208106050098088,not_significant,0.175978956395511
COG0045,not_significant,0.0869217395923759,not_significant,0.863436452665364,positive,0.0177503787417974,not_significant,0.909650181811438,not_significant,0.94543685172288106,not_significant,0.391576934087561,not_significant,0.446904867601671,positive,0.0343621840147576,not_significant,0.240482401526895
COG0046,not_significant,0.461371301433659,not_significant,0.880787080845551,not_significant,0.514670223542667,not_significant,0.321847241712147,not_significant,0.325655004415077,not_significant,0.358310102805636,not_significant,0.475776102532354,not_significant,0.764882058075352,not_significant,0.342266737420126
COG0047,not_significant,0.714396911774675,not_significant,0.912093334074813,not_significant,0.895012480921221,not_significant,0.60343550646412,negative,0.0199109951307822,not_significant,0.316169682967521,not_significant,0.830261163383214,not_significant,0.721305732588371,not_significant,0.402121182625454
COG0048,not_significant,0.598256816662489,not_significant,0.263051321296969,not_significant,0.0720606485583075,not_significant,0.522628697733245,not_significant,0.392785871262374,not_significant,0.293910706250233,not_significant,0.86852207083871,not_significant,0.496203120500948,not_significant,0.299636413845494
COG0049,not_significant,0.322474616016757,not_significant,0.710222663389201,not_significant,0.240688395246124,not_significant,0.60776122858215,not_significant,0.370137171337301,positive,0.0298566036662217,not_significant,0.812038441551606,not_significant,0.162681658934842,not_significant,0.14627912719912
COG0050,not_significant,0.944004621208169,not_significant,0.752982812879532,not_significant,0.82454004168214,not_significant,0.98257668191605,not_significant,0.860987867747704,not_significant,0.439337359412729,not_significant,0.604735980347619,not_significant,0.996572608873148,not_significant,0.921901813564813
COG0051,not_significant,0.918603890391769,not_significant,0.184400930410332,positive,0.0409460259487919,not_significant,0.873955008671995,not_significant,0.858889407556336,not_significant,0.37663616694425,not_significant,0.996114749021341,not_significant,0.615453953100101,not_significant,0.636037385995912
COG0052,not_significant,0.759378275012226,not_significant,0.893753645433623,not_significant,0.224435903438259,not_significant,0.848086433962491,not_significant,0.436257679726331,positive,0.0353628680018511,not_significant,0.834659178853429,not_significant,0.337076317133272,not_significant,0.365438032326598
COG0053,negative,0.0370752172692646,not_significant,0.535219771887381,not_significant,0.780685730444631,positive,6.7486166736045e-4,not_significant,0.0958072034098603,not_significant,0.534661304087909,not_significant,0.761200820361313,not_significant,0.0808025527714088,not_significant,0.913550573089753
COG0054,positive,0.0111942700789271,not_significant,0.0509643195914919,not_significant,0.1882143211538,not_significant,0.737105607629057,not_significant,0.145506382277283,not_significant,0.583900987138629,not_significant,0.564218773502445,not_significant,0.289779191073006,not_significant,0.885684009408345
COG0055,not_significant,0.367132936713244,not_significant,0.653548166960554,not_significant,0.536121841031471,not_significant,0.629387570566303,not_significant,0.124670348783604,not_significant,0.907287154811209,not_significant,0.558743613695644,not_significant,0.793239465052847,not_significant,0.808108010945574
COG0056,not_significant,0.681977122882005,not_significant,0.945376600392803,not_significant,0.837286960824478,not_significant,0.634404917451644,not_significant,0.399259328082866,not_significant,0.848702241001413,not_significant,0.376439259524711,not_significant,0.871901369469052,not_significant,0.95218786321177
COG0057,not_significant,0.946024752606857,negative,0.00861901042361746,not_significant,0.835653884634124,not_significant,0.678031664636135,not_significant,0.0654054284898154,not_significant,0.194319789214266,not_significant,0.779650780496635,not_significant,0.187514968530982,not_significant,0.321483070969104
COG0058,negative,0.0122754783013058,not_significant,0.694781050382076,negative,0.0257534135901677,not_significant,0.171816061850093,not_significant,0.276542270521666,not_significant,0.0527284695341394,not_significant,0.719546476571813,not_significant,0.197482888125174,not_significant,0.842654428219089
COG0059,not_significant,0.546953894364081,not_significant,0.139197822770104,not_significant,0.658437880341869,not_significant,0.541746596568769,not_significant,0.417191932192125,not_significant,0.362566025944256,not_significant,0.992432993307588,not_significant,0.840670926353032,not_significant,0.376124863535994
COG0060,not_significant,0.36607698589566,not_significant,0.421084924988018,not_significant,0.607640475486784,not_significant,0.202597465095093,not_significant,0.388323115360391,not_significant,0.423472890236423,not_significant,0.353238589961491,not_significant,0.874296319462586,not_significant,0.545936652815763
COG0061,not_significant,0.22304984755817,not_significant,0.147864965237865,not_significant,0.749743784565853,negative,0.00935078189715978,not_significant,0.0646314005318295,not_significant,0.737734749587314,not_significant,0.908722096557854,not_significant,0.115400520862365,not_significant,0.446579435943536
COG0062,negative,0.00178672101696199,not_significant,0.50911203116872,not_significant,0.594316923542436,not_significant,0.34119228923751,not_significant,0.0945967816545062,not_significant,0.413692159684161,not_significant,0.321665179993633,not_significant,0.752493961162673,not_significant,0.594071219046727
COG0063,negative,0.00288950253106035,not_significant,0.373967065998984,not_significant,0.406433194126408,not_significant,0.0649330364572343,not_significant,0.113762003001024,not_significant,0.186040559634938,not_significant,0.299874252049423,not_significant,0.966342498378937,not_significant,0.647524874394747
COG0064,not_significant,0.529698657358672,not_significant,0.278052871279303,not_significant,0.952422151332854,not_significant,0.109037556841207,not_significant,0.755216046532821,not_significant,0.795469272267536,not_significant,0.57400763126853,not_significant,0.37245989624245,not_significant,0.752239342741922
COG0065,not_significant,0.674401680593887,not_significant,0.179387187306909,not_significant,0.428571577067129,not_significant,0.509259535652556,not_significant,0.32475345483943,not_significant,0.995454524597381,not_significant,0.911962809921191,not_significant,0.322951360735894,positive,0.0338103238573405
COG0066,not_significant,0.968315331545858,not_significant,0.661182154334846,not_significant,0.123535776789139,not_significant,0.0738680006383244,not_significant,0.352804314623065,positive,0.0144218330061559,not_significant,0.667415623343714,positive,0.035769887932505,not_significant,0.0635276027059931
COG0067,not_significant,0.871086164440924,not_significant,0.703019198204892,not_significant,0.391190684375997,not_significant,0.402440717135565,negative,0.0478216781083102,not_significant,0.885428954551025,not_significant,0.482764960479056,not_significant,0.653646270577678,not_significant,0.602812602411058
COG0068,not_significant,0.432864291696421,not_significant,0.89683656761461406,not_significant,0.276728511723165,not_significant,0.582088497285075,not_significant,0.934053592657652,not_significant,0.176941118309376,not_significant,0.12519542210059,not_significant,0.0983536355348122,not_significant,0.3124135387326
COG0069,not_significant,0.912681932444515,not_significant,0.607424739061773,not_significant,0.20910993379785,not_significant,0.328339521421139,not_significant,0.155332900502787,not_significant,0.586153019182772,not_significant,0.649616877012065,not_significant,0.72738591882330506,not_significant,0.638000876643075
COG0070,not_significant,0.569329748615483,not_significant,0.969238312677008,positive,0.0474835887404592,not_significant,0.539558638903365,negative,0.036274114977381,not_significant,0.550917105881215,not_significant,0.466321968229903,not_significant,0.375723899392472,not_significant,0.626364833463907
COG0071,not_significant,0.0746843338498231,not_significant,0.955390394447444,not_significant,0.881351789682287,not_significant,0.296468933147953,not_significant,0.797189816149116,not_significant,0.438717993709345,not_significant,0.807843719542476,not_significant,0.660980040127268,not_significant,0.924663760755978
COG0072,not_significant,0.487241994774851,not_significant,0.774699559095603,not_significant,0.863297024215774,not_significant,0.154527949390721,not_significant,0.204782912650007,not_significant,0.179932364317225,not_significant,0.690033966929597,not_significant,0.681259901900612,not_significant,0.465815426394069
COG0073,not_significant,0.586139010223413,not_significant,0.287880754052328,positive,0.012166195529576,not_significant,0.309204567987599,not_significant,0.63477000014742,not_significant,0.75867528034266,not_significant,0.885886820005944,not_significant,0.343865709168328,not_significant,0.598349110562689
COG0074,not_significant,0.308157264988796,not_significant,0.755444940640793,positive,0.0312760088591115,not_significant,0.759182179710732,not_significant,0.974069097693424,not_significant,0.799872979757139,not_significant,0.44632988821678,not_significant,0.151372149094325,not_significant,0.481538236771561
COG0075,not_significant,0.441062890966633,not_significant,0.81024292280002,not_significant,0.117482698296227,not_significant,0.266477710561587,not_significant,0.730721065428866,not_significant,0.770002541071406,not_significant,0.917941875457232,not_significant,0.209547319862527,not_significant,0.46794130010544
COG0076,not_significant,0.654912500154452,not_significant,0.385579869452459,not_significant,0.138539935152952,not_significant,0.858079438931502,not_significant,0.840471681066682,not_significant,0.664629881179134,not_significant,0.661730242244257,not_significant,0.812495341341104,not_significant,0.519106642339949
COG0077,not_significant,0.304390586885357,not_significant,0.565755588714673,not_significant,0.475984202781097,not_significant,0.741368318630068,negative,0.00294011409421753,not_significant,0.254116894948168,not_significant,0.0850874650442045,not_significant,0.236530806761834,not_significant,0.615083175809752
COG0078,not_significant,0.788469273781564,not_significant,0.912843696964988,not_significant,0.872154156343348,not_significant,0.375333808321879,negative,0.00468136579249012,not_significant,0.57063941923444494,not_significant,0.851998901484062,not_significant,0.286648068017249,not_significant,0.112324391162739
COG0079,not_significant,0.784475671715263,not_significant,0.727869619756758,not_significant,0.176269872569791,not_significant,0.666716907414694,not_significant,0.9968479337839,not_significant,0.883625530196743,not_significant,0.566075691903969,not_significant,0.394114788829056,not_significant,0.819530184706721
COG0080,not_significant,0.544856505562728,not_significant,0.0808254808068796,not_significant,0.291557895720848,not_significant,0.851333380632916,not_significant,0.975139540097781,not_significant,0.061690135128582,not_significant,0.913072819065394,not_significant,0.836634167230429,not_significant,0.473348018436497
COG0081,not_significant,0.356547135481967,not_significant,0.275782241909782,not_significant,0.367954250971452,not_significant,0.730853531004279,not_significant,0.736167555723075,positive,0.00978972556348631,not_significant,0.884015640061983,not_significant,0.43776252455924197,not_significant,0.249555419943496
COG0082,not_significant,0.372334490904891,not_significant,0.0746843338498231,not_significant,0.356313986719839,not_significant,0.15270020584009,not_significant,0.208559561298222,not_significant,0.439680964329126,not_significant,0.800356706478364,not_significant,0.952409296844243,not_significant,0.564250681961641
COG0083,not_significant,0.393805820619256,not_significant,0.853436829471286,not_significant,0.175566953790344,not_significant,0.159360341823646,not_significant,0.825721478000372,not_significant,0.631292906517361,not_significant,0.813781350278516,not_significant,0.724836331788378,not_significant,0.665744129122506
COG0084,not_significant,0.14627912719912,not_significant,0.724339179808872,not_significant,0.175789492372327,not_significant,0.597240820334113,not_significant,0.348433737318945,not_significant,0.870377074049977,not_significant,0.216241985721752,not_significant,0.402955947952662,not_significant,0.83199809467501
COG0085,not_significant,0.520179913515733,not_significant,0.815328287087843,not_significant,0.5947496017058,not_significant,0.300613162670194,not_significant,0.989649887709651,not_significant,0.0900859839689582,not_significant,0.31409328622681,not_significant,0.411554480799448,not_significant,0.337519132939611
COG0086,not_significant,0.633612823226579,not_significant,0.534540293186172,not_significant,0.631035008233438,not_significant,0.0722437969816657,not_significant,0.79564471313348,not_significant,0.113431910347207,not_significant,0.513574940795271,not_significant,0.913338921369968,not_significant,0.654846831153685
COG0087,negative,0.0403998677102948,not_significant,0.580917879467234,not_significant,0.190444774455333,not_significant,0.886104189825552,not_significant,0.179211363185782,positive,0.0038543580851947,not_significant,0.999882589170458,not_significant,0.172624177725046,positive,0.0494504288439122
COG0088,not_significant,0.791990681998117,not_significant,0.834239605421283,not_significant,0.647890627271394,not_significant,0.372945266083503,not_significant,0.216554833684501,positive,0.0472238134748866,not_significant,0.671099585542121,not_significant,0.140684782832068,not_significant,0.393320015578559
COG0089,not_significant,0.864996540156941,not_significant,0.801999660622386,not_significant,0.144777997532954,not_significant,0.781052851174462,not_significant,0.150839614137533,positive,0.0171454178846984,not_significant,0.73072522349972,not_significant,0.269220827927951,not_significant,0.326244000750115
COG0090,not_significant,0.412984592128932,not_significant,0.281646538689634,not_significant,0.340990403897015,not_significant,0.492977249825322,not_significant,0.794597206022331,not_significant,0.0736840058360812,not_significant,0.881742582700678,not_significant,0.687684187750199,not_significant,0.312069848386163
COG0091,not_significant,0.559575527009081,not_significant,0.856182021610875,not_significant,0.456099618036825,not_significant,0.660382741713332,not_significant,0.500477955664795,positive,0.0446197753299583,not_significant,0.92969353628335,not_significant,0.192368651377595,not_significant,0.178085259607246
COG0092,not_significant,0.526054539134407,not_significant,0.42380059028289,not_significant,0.419711368798086,not_significant,0.914278605829449,not_significant,0.693535011080662,positive,0.0244284438646711,not_significant,0.83023430015856,not_significant,0.327733354624824,not_significant,0.280288451759951
COG0093,not_significant,0.982799352067257,not_significant,0.112651998134277,not_significant,0.139814448444616,not_significant,0.923521201979058,not_significant,0.834239605421283,not_significant,0.274431042226731,not_significant,0.849348288034813,not_significant,0.923254052375947,not_significant,0.662764263726599
COG0094,not_significant,0.600815368236654,not_significant,0.67634318089645,not_significant,0.608573109891973,not_significant,0.832872346955928,not_significant,0.450686217930282,not_significant,0.0593497043487778,not_significant,0.682023249966727,not_significant,0.201795870192813,not_significant,0.43376655498675
COG0095,not_significant,0.631900898854738,not_significant,0.573615053375008,negative,0.0352666354187853,not_significant,0.0834518249021842,not_significant,0.445480566591093,not_significant,0.973046100365,not_significant,0.870741828971128,not_significant,0.240787494297288,not_significant,0.499736526109528
COG0096,not_significant,0.50854998813602,not_significant,0.420576809158874,not_significant,0.22582007191102,not_significant,0.901855218832407,not_significant,0.376675396100176,not_significant,0.0853617369494523,not_significant,0.76262495197387,not_significant,0.329238444510612,not_significant,0.359724880838044
COG0097,not_significant,0.42086947815127,not_significant,0.694641727927894,not_significant,0.299072926225239,not_significant,0.964354845633589,not_significant,0.810587969830021,positive,0.0235650866035123,not_significant,0.457080352583745,not_significant,0.633314154281379,not_significant,0.150262691014769
COG0098,not_significant,0.257738408316872,not_significant,0.285864067271997,not_significant,0.159332170832538,not_significant,0.546457950221986,not_significant,0.66514361825456,not_significant,0.0523908167390071,not_significant,0.92022545396331,not_significant,0.5054102314047,not_significant,0.0857673259629039
COG0099,not_significant,0.629269216860609,not_significant,0.0817780892348002,positive,0.0334458075373844,not_significant,0.917911101302427,not_significant,0.90501172423158,not_significant,0.130159002659787,not_significant,0.754137041456439,not_significant,0.563658692868232,not_significant,0.257995572410234
COG0100,not_significant,0.629826844445828,not_significant,0.205482109575797,not_significant,0.0643922521532923,not_significant,0.951656600073873,not_significant,0.645116793858911,not_significant,0.0557045886102595,not_significant,0.820371837645973,not_significant,0.453337689390034,not_significant,0.298149125014163
COG0101,not_significant,0.277850536142921,not_significant,0.388702612774079,not_significant,0.213110958501521,not_significant,0.381754850673639,not_significant,0.190444774455333,not_significant,0.878764442626908,not_significant,0.734752460174776,not_significant,0.465136824935431,not_significant,0.835653884634124
COG0102,not_significant,0.998163402851595,not_significant,0.102294795331674,positive,0.0113773449331967,not_significant,0.532932850522764,not_significant,0.813196069969687,not_significant,0.247160435231228,not_significant,0.8883138694868,not_significant,0.533762169066854,not_significant,0.831784222218019
COG0103,not_significant,0.2849304382136,negative,0.00290359724233284,positive,0.00571923304174012,not_significant,0.734109240276159,not_significant,0.456056455084268,positive,0.0320965146223605,not_significant,0.777729863419897,not_significant,0.69398486105377,not_significant,0.157936997726577
COG0104,negative,0.0304838543306021,not_significant,0.322489195103281,not_significant,0.599110175615265,not_significant,0.616481918763976,not_significant,0.58678557183773306,positive,0.0268222906135932,not_significant,0.85410728891282806,not_significant,0.456646835952275,not_significant,0.160782778535634
COG0105,not_significant,0.188246731328207,negative,0.00435644729718289,not_significant,0.196057295672584,not_significant,0.446757169031283,not_significant,0.89683656761461406,not_significant,0.883754760187708,not_significant,0.599110175615265,not_significant,0.483179496888442,not_significant,0.814902436262276
COG0106,not_significant,0.71012823573566,not_significant,0.350943139316748,not_significant,0.899140048601699,not_significant,0.536696091039666,negative,0.0063052606424062,not_significant,0.299636413845494,not_significant,0.976097220335345,not_significant,0.75501492433859,not_significant,0.269921764520177
COG0107,not_significant,0.975519736652969,negative,0.046603511017364,not_significant,0.258133463898978,not_significant,0.236660253893007,negative,0.0281293489126348,not_significant,0.661464105522008,not_significant,0.548433203792908,not_significant,0.459259095300078,not_significant,0.424752375912583
COG0108,not_significant,0.313199046224646,not_significant,0.438135731125883,not_significant,0.307738611834749,not_significant,0.0900051052791096,negative,0.00459276523808683,not_significant,0.116406966947276,not_significant,0.872192573237413,not_significant,0.893843662909297,not_significant,0.550016785747001
COG0109,not_significant,0.616758610815255,not_significant,0.466539793111356,positive,0.00507330019207871,not_significant,0.93374881567623,not_significant,0.143581408249371,not_significant,0.200849581889544,not_significant,0.991415031402111,not_significant,0.803865263862885,not_significant,0.585665506388574
COG0110,not_significant,0.855544875642958,not_significant,0.713674377510488,positive,0.033350732922363,not_significant,0.745587793147571,not_significant,0.648715068734354,not_significant,0.759399089164681,not_significant,0.273201091635797,not_significant,0.766675157420559,not_significant,0.723309248938286
COG0111,negative,0.0219682078328685,not_significant,0.686966839733529,not_significant,0.701390235540145,not_significant,0.35878824337230403,not_significant,0.84218812139436094,not_significant,0.53846803997815,not_significant,0.833494541993467,not_significant,0.986993693279449,positive,0.0441308227406089
COG0112,not_significant,0.179654866975953,not_significant,0.280765701716062,not_significant,0.525956683297513,not_significant,0.492271664725383,not_significant,0.7936610218587,not_significant,0.323389894263593,not_significant,0.938698265296024,not_significant,0.647890627271394,not_significant,0.47255113079131
COG0113,not_significant,0.270133029680228,not_significant,0.647266685552915,not_significant,0.646782100355232,negative,0.0110717463115072,negative,0.00534219992279039,not_significant,0.981330821985016,not_significant,0.518174450110576,negative,0.0381253706745908,not_significant,0.586248303658211
COG0114,not_significant,0.341207966760142,not_significant,0.111492020207807,not_significant,0.704119513149025,negative,0.0349767870897089,negative,0.0176055969879688,not_significant,0.777258872568662,not_significant,0.990325828780762,not_significant,0.470990115500303,not_significant,0.485915165128885
COG0115,not_significant,0.322951360735894,not_significant,0.446579435943536,not_significant,0.321847241712147,not_significant,0.120379952895095,negative,0.0264746903381005,not_significant,0.910802082414433,not_significant,0.644999085546634,not_significant,0.147458007659902,not_significant,0.969204217685831
COG0116,not_significant,0.073877441057303,not_significant,0.811090375354111,not_significant,0.0773344967495882,not_significant,0.149445542190035,not_significant,0.28451363884933,not_significant,0.946296453067805,not_significant,0.37910176395958,not_significant,0.185882678162539,not_significant,0.204824022869473
COG0117,not_significant,0.884518081664118,not_significant,0.205164865693393,not_significant,0.438687706674126,not_significant,0.429160546382173,negative,0.0157933756286503,positive,0.0424399009462092,not_significant,0.969072808326278,not_significant,0.963413868536159,not_significant,0.52270595697364
COG0118,not_significant,0.947432194129238,not_significant,0.295866065115745,not_significant,0.693179064914854,not_significant,0.512396621723981,negative,0.0274328184581818,not_significant,0.538615094810292,not_significant,0.87717837254426,not_significant,0.808061705565504,not_significant,0.22639437842409
COG0119,negative,0.00880606098387806,not_significant,0.312930539321765,not_significant,0.254872785760076,not_significant,0.750942683542858,not_significant,0.734109240276159,not_significant,0.45668025070856,not_significant,0.880868775999898,not_significant,0.487900591821385,not_significant,0.137606278154496
COG0120,not_significant,0.0501722964405892,not_significant,0.642768792756904,not_significant,0.76800708725608,not_significant,0.911354359667423,not_significant,0.505734294486345,not_significant,0.615332544560445,not_significant,0.621929024446451,not_significant,0.59662309259431,not_significant,0.981259849994171
COG0121,not_significant,0.810282429556957,positive,0.0301225939323492,not_significant,0.295285065057677,not_significant,0.0704374398334806,positive,0.00234467801621878,not_significant,0.459240277595955,not_significant,0.659405617497409,not_significant,0.176570804992701,not_significant,0.974177861978053
COG0122,not_significant,0.9105820120495,not_significant,0.387642599039423,positive,0.0140669473108853,not_significant,0.235771557802736,not_significant,0.781052851174462,positive,0.0441280244091953,not_significant,0.519650535154541,not_significant,0.064851768207603,not_significant,0.250790587205707
COG0123,not_significant,0.663088010570277,not_significant,0.957427716707505,positive,0.0409460259487919,not_significant,0.141060280615645,negative,0.00459869151278334,not_significant,0.0712854821495926,not_significant,0.801238644347874,not_significant,0.316335197798406,not_significant,0.426459653575464
COG0124,not_significant,0.264900020577007,not_significant,0.419988989876827,not_significant,0.279849115448894,not_significant,0.778963313216411,not_significant,0.662583577858951,not_significant,0.228846295968897,not_significant,0.910554916100262,not_significant,0.40008579571332,not_significant,0.356233040121705
COG0125,not_significant,0.389648787523852,not_significant,0.129138371695685,not_significant,0.390532323629094,not_significant,0.877514716049283,not_significant,0.420576809158874,not_significant,0.112326910555313,not_significant,0.743334194660824,not_significant,0.902060098839344,not_significant,0.360040580442707
