feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
COG0504	Mean_Temperature	Mean_Temperature	0.00739171349047523	0.00229101840157908	139	139	0.00160967063094107	0.0103547848486446
COG2342	size_fraction	0.22-3	0.76931165309224	0.238440389725249	139	138	0.00160944214077239	0.0103547848486446
COG0723	log_PO4	log_PO4	-0.0573241735612083	0.017770914406001	139	139	0.00161307859695632	0.0103712463896939
COG3569	size_fraction	0.22-3	0.478573183405413	0.148357773642371	139	139	0.00161269234122283	0.0103712463896939
COG2808	Mean_Temperature	Mean_Temperature	-0.0494819712683618	0.0153409408890283	139	139	0.00161435180689037	0.0103767017484729
COG0302	log_PO4	log_PO4	-0.04590360586109	0.0142416185478067	139	139	0.0016262467269271	0.010450410318854
COG1847	log_PO4	log_PO4	-0.198882304321923	0.0617137742170204	139	138	0.00162909707539425	0.0104659741640895
COG1818	Mean_Salinity	Mean_Salinity	0.541070649885053	0.16798175239887	139	109	0.00163774796468776	0.0105160205711567
COG4136	size_fraction	0.22-3	-0.61216696811731	0.190053117927752	139	139	0.00163762995542281	0.0105160205711567
COG3651	Absolute_Latitude	Absolute_Latitude	0.00827748415432472	0.00257028001327441	139	139	0.00164063597472269	0.0105317966722083
COG0315	log_PO4	log_PO4	0.127025915560779	0.0394521108336645	139	139	0.00164438478399011	0.0105530887949689
COG2058	Mean_Salinity	Mean_Salinity	0.214886447939249	0.0667430498148271	139	137	0.00164513321453203	0.010555119405842
COG4668	Mean_Temperature	Mean_Temperature	0.0602453962774491	0.0187162962462273	139	139	0.00164901599364525	0.010577253546007
COG3941	size_fraction	0.22-3	-1.22986883032238	0.382105887358589	139	138	0.00165015017775635	0.0105817504312187
COG1838	log_depth	log_depth	0.224092515428392	0.069635403782283	139	139	0.00165320833902742	0.0105985794119963
COG4284	log_depth	log_depth	0.556545028056085	0.172979302876221	139	139	0.0016567942880745	0.0106187822786559
COG1537	Mean_Salinity	Mean_Salinity	0.218155814083235	0.0678218636177739	139	138	0.00166109753408138	0.0106407800085674
COG1961	size_fraction	0.22-3	-0.338954663898925	0.105374339928239	139	139	0.00166071555084871	0.0106407800085674
COG1225	log_PO4	log_PO4	-0.0726325870883695	0.0225833841200496	139	139	0.00166325402114046	0.0106518013747061
COG0571	Mean_Temperature	Mean_Temperature	0.0093337529137855	0.00290273408886913	139	139	0.0016669514760181	0.010665708844213
COG0841	size_fraction	0.22-3	0.129137118065332	0.0401584914705308	139	139	0.00166597534043245	0.010665708844213
COG2450	log_depth	log_depth	0.553708152507313	0.172201700013245	139	129	0.00166717182695028	0.010665708844213
COG3883	Absolute_Latitude	Absolute_Latitude	-0.0485550305338061	0.0151004233172849	139	129	0.00166710742245454	0.010665708844213
COG5652	size_fraction	0.22-3	0.835003636707105	0.25970107138424	139	136	0.00166831517967521	0.0106702294423625
COG2856	log_depth	log_depth	0.551056269548371	0.171441910184848	139	139	0.00167369945272951	0.0107018647027185
COG2140	Mean_Salinity	Mean_Salinity	0.165909985666729	0.0516249051885081	139	138	0.00167631166288191	0.0107157630945921
COG1449	log_PO4	log_PO4	-0.323189483526911	0.100591796261998	139	139	0.00168103639554638	0.0107431549087076
COG1507	log_PO4	log_PO4	-0.222092977498093	0.0691351334798094	139	139	0.0016833763910141	0.0107552960212491
COG3542	log_depth	log_depth	-0.224384707206137	0.0698517240887895	139	139	0.00168417100488081	0.010757559736274
COG1404	Mean_Salinity	Mean_Salinity	0.0929189496473161	0.0289296077422353	139	139	0.0016863443396851	0.0107686264786164
COG1740	Absolute_Latitude	Absolute_Latitude	-0.0359985356172096	0.0112103979223233	139	139	0.00169026467371703	0.0107908404777253
COG4496	Mean_Temperature	Mean_Temperature	-0.0402155135765127	0.012523967697969	139	139	0.00169075055628275	0.01079086010681
COG4935	log_depth	log_depth	0.295317413684063	0.0919702504521662	139	139	0.00169115108664765	0.01079086010681
COG1958	size_fraction	0.22-3	1.45904531017647	0.45440069569312	139	114	0.00169162797268426	0.0107910847594313
COG4799	Mean_Salinity	Mean_Salinity	0.041931187163608	0.0130597351479799	139	139	0.00169271087953293	0.0107923570482121
COG5463	Absolute_Latitude	Absolute_Latitude	-0.0267026476376219	0.00831664442505988	139	139	0.00169257440337785	0.0107923570482121
COG0466	Absolute_Latitude	Absolute_Latitude	0.00386677854428091	0.00120455880523676	139	139	0.00169598267489795	0.0108103962204818
COG5450	size_fraction	0.22-3	3.61856666839427	1.12728523129796	139	59	0.00169672742832437	0.0108123225166461
COG5265	Mean_Temperature	Mean_Temperature	-0.0342662844384034	0.0106782330850034	139	139	0.00170216659005593	0.0108441549226197
COG3187	log_depth	log_depth	0.599705935096378	0.186902080704113	139	139	0.00170391676343758	0.0108524750689017
