COG	metadata	coef	qval	polarity	correlation	corr_above_0.6
COG0623	Mean_Oxygen	9.1176562132577e-4	0.00794956202147141	positive	0.3238489711388376	FALSE
COG5470	Mean_Oxygen	0.00109621852473945	0.00794981843931298	positive	0.4434151865416594	FALSE
COG3162	Mean_Oxygen	-0.00644152210759631	0.00800593029473121	negative	-0.34496725999682043	FALSE
COG0384	Mean_Oxygen	0.00142253425486309	0.0080226622276666	positive	0.4088613664418849	FALSE
COG5276	Mean_Oxygen	-0.00267784653426718	0.00802489299251148	negative	-0.30353066603841816	FALSE
COG2162	Mean_Oxygen	-0.00530413837151189	0.00823656374378393	negative	-0.6222712492871988	TRUE
COG1413	Mean_Oxygen	-0.00271848436562577	0.00825184970778482	negative	-0.13031662898347302	FALSE
COG4104	Mean_Oxygen	0.0068441835971827	0.00826703733050962	positive	-0.011808844647064703	FALSE
COG5404	Mean_Oxygen	0.00757061709150901	0.0083615362489935	positive	-0.26898202367984897	FALSE
COG2923	Mean_Oxygen	-0.0029290791712123	0.00842943420195923	negative	-0.14656224550226962	FALSE
COG3980	Mean_Oxygen	-0.00226050079954602	0.00850166826050965	negative	-0.34116301289282275	FALSE
COG1460	Mean_Oxygen	-0.00440381171418118	0.00853489311331063	negative	-0.39674658765083054	FALSE
COG2311	Mean_Oxygen	0.00245534412566277	0.00865301998558596	positive	0.07846457950163903	FALSE
COG1734	Mean_Oxygen	-8.2643423965791e-4	0.00865775992274204	negative	0.03035574009650993	FALSE
COG2043	Mean_Oxygen	-0.0032316277237129	0.00866029267082052	negative	-0.34033914042633917	FALSE
COG0113	Mean_Oxygen	7.315610689704e-4	0.00868456760759256	positive	0.32103324797747423	FALSE
COG0126	Mean_Oxygen	6.0235642404543e-4	0.00875673310064303	positive	0.30277185501066095	FALSE
COG3400	Mean_Oxygen	0.00673706843413441	0.00877039402986179	positive	-0.014933443522773438	FALSE
COG1737	Mean_Oxygen	0.00284860026330595	0.00881523477254416	positive	0.1890970952436337	FALSE
COG1672	Mean_Oxygen	-0.00926708175106907	0.00885601309099894	negative	-0.48536701392411197	FALSE
COG1598	Mean_Oxygen	-0.00491291925642221	0.00897866398009034	negative	-0.3471608509105229	FALSE
COG1600	Mean_Oxygen	-8.2070859567206e-4	0.00899715952703968	negative	-0.5944805124423485	FALSE
COG3773	Mean_Oxygen	0.00401866999060414	0.00911834393490441	positive	0.06200512395023122	FALSE
COG0836	Mean_Oxygen	-6.3695136072367e-4	0.00914015542855004	negative	0.011864804480672508	FALSE
COG0047	Mean_Oxygen	-3.3439136124948e-4	0.0091530687463072	negative	0.18693953336529925	FALSE
COG0697	Mean_Oxygen	7.3265634070668e-4	0.0091530687463072	positive	0.5400679446241111	FALSE
COG1008	Mean_Oxygen	-8.7914107357299e-4	0.00923291187559977	negative	-0.10695157160200365	FALSE
COG1758	Mean_Oxygen	7.7043857250552e-4	0.0092701180135522	positive	0.3960885932606278	FALSE
COG4174	Mean_Oxygen	-0.00110911138059877	0.0093590609012514	negative	-0.3669049243489642	FALSE
COG2273	Mean_Oxygen	-0.00200434173208382	0.0093639520238244	negative	0.0940104671447955	FALSE
COG4370	Mean_Oxygen	0.00818035764984442	0.00937739350401659	positive	0.07722589703475055	FALSE
COG4387	Mean_Oxygen	0.00740073059931429	0.0093869081303687	positive	-0.37582935183206456	FALSE
COG1739	Mean_Oxygen	0.00378810620468769	0.00952719169795354	positive	-0.07047049192190015	FALSE
COG3330	Mean_Oxygen	0.00764310807179414	0.00956136429673737	positive	0.08313492243594289	FALSE
COG1525	Mean_Oxygen	-0.00101945974901928	0.00958793736075994	negative	0.15368665093034772	FALSE
COG1682	Mean_Oxygen	-0.00160783752122412	0.00959768277118359	negative	-0.5718461274386081	FALSE
COG1377	Mean_Oxygen	0.00173975799956178	0.00963429869231298	positive	-4.029836091189836e-4	FALSE
COG0699	Mean_Oxygen	-0.00932084792269635	0.00963854539611536	negative	-0.4038981691388631	FALSE
COG1952	Mean_Oxygen	0.00150559875171266	0.00969553623893955	positive	0.2120700848575585	FALSE
COG2084	Mean_Oxygen	9.3033666366805e-4	0.00973430372991783	positive	0.2916007794248171	FALSE
COG4372	Mean_Oxygen	0.00736326053277858	0.00973886184089857	positive	0.08131565994710536	FALSE
COG0007	Mean_Oxygen	-0.00190415020660734	0.00975802974529379	negative	-0.4127125819977352	FALSE
COG2366	Mean_Oxygen	-0.00126438097072651	0.00978545856617847	negative	-0.30698523785719384	FALSE
COG0764	Mean_Oxygen	-7.0899086095717e-4	0.00994419671383501	negative	0.3118872486507993	FALSE
COG1815	Mean_Oxygen	0.0017471455250824	0.0100261506258984	positive	0.04095389913723241	FALSE
COG0586	Mean_Oxygen	0.00199652226517574	0.010026197381243	positive	-0.18772786919128157	FALSE
COG3349	Mean_Oxygen	0.00607127038645313	0.0100270534027928	positive	0.09213331837055325	FALSE
COG4388	Mean_Oxygen	0.00684857210592508	0.010051830366447	positive	-0.4535387768641366	FALSE
COG0228	Mean_Oxygen	7.4967960049841e-4	0.0101245136704276	positive	0.3680792891319207	FALSE
COG1074	Mean_Oxygen	0.00115748482598397	0.0101373163138252	positive	0.24608502259719855	FALSE
COG1219	Mean_Oxygen	6.8691874821393e-4	0.0102029926799902	positive	0.33591271258199773	FALSE
COG2971	Mean_Oxygen	-0.00328965231206076	0.0102997249177728	negative	-0.3980559991080204	FALSE
COG4485	Mean_Oxygen	-0.0130765372467583	0.0103671813432673	negative	-0.4741509083158742	FALSE
COG4285	Mean_Oxygen	-0.0101520568248795	0.0104491314720064	negative	-0.3173726493535387	FALSE
COG3779	Mean_Oxygen	-0.0132117777624378	0.0105125069700087	negative	-0.2847127035588839	FALSE
COG3378	Mean_Oxygen	-0.00399806665886235	0.0106268022104091	negative	-0.21772852480218965	FALSE
COG3026	Mean_Oxygen	0.00530753472247242	0.0106317942841713	positive	0.05449418930673881	FALSE
COG3278	Mean_Oxygen	-0.00308905379612191	0.0106960737359548	negative	-0.5467344425563453	FALSE
COG0474	Mean_Oxygen	-0.00289126294500581	0.0107958747514036	negative	-0.5617199485425276	FALSE
COG3584	Mean_Oxygen	-0.00464710087967477	0.0107964455957173	negative	-0.30570231654831287	FALSE
COG2324	Mean_Oxygen	0.00356300966575117	0.0108635318441382	positive	0.4813045498078915	FALSE
COG3592	Mean_Oxygen	-0.0127521990399265	0.0108937936326961	negative	-0.42846516194364	FALSE
COG3463	Mean_Oxygen	-0.00314545508860159	0.0109648028086188	negative	-0.4049653702853471	FALSE
COG3764	Mean_Oxygen	-0.00233959067992672	0.0111057492193682	negative	-0.5351448823405606	FALSE
COG1843	Mean_Oxygen	0.00176041475708307	0.0111875402324987	positive	0.039119766989721326	FALSE
COG4241	Mean_Oxygen	0.00751338740129699	0.0112133933940887	positive	0.11931284170032956	FALSE
COG0762	Mean_Oxygen	0.00112325688649899	0.0113519913112903	positive	0.24908948082553736	FALSE
COG4764	Mean_Oxygen	0.00123706251740868	0.0113755932303206	positive	0.5443680435824976	FALSE
COG1656	Mean_Oxygen	-0.00664302752413464	0.0114890079099171	negative	-0.5453681394712513	FALSE
COG3401	Mean_Oxygen	-0.00481708614602974	0.0115039020210319	negative	-0.534663516018821	FALSE
COG1887	Mean_Oxygen	-0.00334771910542924	0.0116060680742092	negative	-0.2969454591364111	FALSE
COG0225	Mean_Oxygen	8.0757194814665e-4	0.0116890377832814	positive	0.38139786372307977	FALSE
COG0711	Mean_Oxygen	9.0893621645878e-4	0.0117105793898656	positive	0.3078115913936809	FALSE
COG3959	Mean_Oxygen	-0.00120531363471317	0.0117785256250368	negative	-0.19697819854929047	FALSE
COG4248	Mean_Oxygen	-0.00423879522495163	0.0117848389552109	negative	-0.24470276185850726	FALSE
COG5322	Mean_Oxygen	0.0063904892034468	0.0118267423958175	positive	0.10500811050693219	FALSE
COG2848	Mean_Oxygen	-0.00348977415059289	0.0118600066978715	negative	-0.5479948531254321	FALSE
COG3907	Mean_Oxygen	-0.00409388227011824	0.0119290160109769	negative	-0.43345945540972175	FALSE
COG0783	Mean_Oxygen	0.00423416919341289	0.0119467117665945	positive	-0.19362161230964553	FALSE
COG5260	Mean_Oxygen	0.0100887989043561	0.011965502603022	positive	0.2596322085895102	FALSE
COG2046	Mean_Oxygen	-0.00154820532178558	0.0120318975688534	negative	-0.5134920068148662	FALSE
COG0229	Mean_Oxygen	7.5557559541412e-4	0.0120393014120685	positive	0.46532885810183533	FALSE
COG3952	Mean_Oxygen	-0.00227559132867862	0.0120548566831054	negative	-0.16369052956300678	FALSE
COG1690	Mean_Oxygen	-0.00413912251095744	0.012149100137684	negative	-0.4867502206234484	FALSE
COG1766	Mean_Oxygen	0.00175099213522499	0.0122022476553293	positive	0.017106181001777004	FALSE
COG3597	Mean_Oxygen	-0.00233042912611937	0.0122247876698338	negative	-0.14192472218347296	FALSE
COG1346	Mean_Oxygen	0.005728727466268	0.0124270947129269	positive	-0.08208050174433532	FALSE
COG3824	Mean_Oxygen	-0.00464078135475881	0.0124321668244851	negative	-0.5596448675339465	FALSE
COG4867	Mean_Oxygen	0.00246469310611118	0.0124670329889936	positive	0.2641946875667939	FALSE
COG0274	Mean_Oxygen	-0.00150631890626667	0.0125554510737452	negative	-0.26900868181308085	FALSE
COG2605	Mean_Oxygen	-0.00186575478860897	0.0125871400802175	negative	-0.4706089391676773	FALSE
COG3503	Mean_Oxygen	-0.00295119814847057	0.0126271146651563	negative	-0.2174807945851062	FALSE
COG4539	Mean_Oxygen	0.00445277490119327	0.0126332737132501	positive	-0.004399606713592565	FALSE
COG0301	Mean_Oxygen	-0.00416311291217174	0.0126490053230962	negative	-0.35620309501449837	FALSE
COG3766	Mean_Oxygen	0.00329954240504525	0.0127325210459429	positive	-0.2700266540607186	FALSE
COG5398	Mean_Oxygen	0.00606040761653885	0.012772681317052	positive	0.0885042197700815	FALSE
COG0300	Mean_Oxygen	0.0015019684306535	0.012786344186031	positive	0.002494363452729517	FALSE
COG4906	Mean_Oxygen	-0.0101980863382261	0.0127995945164052	negative	-0.2094702039616527	FALSE
COG0181	Mean_Oxygen	8.8242897305854e-4	0.01291309495268	positive	0.4000673325103804	FALSE
COG5477	Mean_Oxygen	-0.00234362779429364	0.0129900201985165	negative	0.07776367894487686	FALSE
COG1716	Mean_Oxygen	-0.00215261857198286	0.0131955737971751	negative	-0.6037663184204057	TRUE
COG1283	Mean_Oxygen	-0.00205875624919043	0.0132215543989437	negative	-0.4583015054263197	FALSE
COG5388	Mean_Oxygen	0.0068462489263508	0.0132322459812425	positive	-0.1787608046663547	FALSE
COG1240	Mean_Oxygen	0.00547693888471546	0.0134655221672338	positive	0.05015041554166412	FALSE
COG0803	Mean_Oxygen	0.00236770692078645	0.0134982378718627	positive	0.08303322757368319	FALSE
COG3160	Mean_Oxygen	0.00725416230004722	0.013545174558472	positive	-0.12544075657994522	FALSE
COG0163	Mean_Oxygen	-0.00198769441374754	0.0137036993770808	negative	-0.3396147494493492	FALSE
COG3635	Mean_Oxygen	-0.00505384127776843	0.0137187043258586	negative	-0.4133283003867219	FALSE
COG0806	Mean_Oxygen	6.5214428729745e-4	0.0137579252864735	positive	0.36867146921540317	FALSE
COG0436	Mean_Oxygen	-4.0384646989559e-4	0.0137962537433452	negative	-0.005335591352873363	FALSE
COG1092	Mean_Oxygen	0.00276983830186982	0.0139253283082321	positive	-0.05809595347159625	FALSE
COG2755	Mean_Oxygen	9.2162053024333e-4	0.0139253283082321	positive	0.48360555391191684	FALSE
COG3958	Mean_Oxygen	-0.00118146301996467	0.0139253283082321	negative	-0.23870905214188792	FALSE
COG5135	Mean_Oxygen	0.00595721446581	0.0139991400683206	positive	0.10608213056963775	FALSE
COG2710	Mean_Oxygen	0.00551353303820411	0.0142139123536249	positive	0.08328838117397583	FALSE
COG0636	Mean_Oxygen	0.00191813859524754	0.0142172126897336	positive	0.2661419491741565	FALSE
COG3885	Mean_Oxygen	-0.0128854297423747	0.0142199828721993	negative	-0.39796921308150307	FALSE
COG0145	Mean_Oxygen	-0.00218159171302014	0.0146082837539261	negative	-0.35290907050529985	FALSE
COG2981	Mean_Oxygen	0.00345175588037008	0.014784459541588	positive	-0.08324565739279093	FALSE
COG1259	Mean_Oxygen	-0.00163640901149532	0.0148641205848058	negative	-0.1605882420455112	FALSE
COG4692	Mean_Oxygen	-0.00299169379515897	0.0148815674874256	negative	-0.3334642607522686	FALSE
COG1570	Mean_Oxygen	-9.4440591295106e-4	0.0149093723734143	negative	-0.030809724446802213	FALSE
COG3859	Mean_Oxygen	-0.00586656585177332	0.0149181057653617	negative	-0.5043477814386497	FALSE
COG3342	Mean_Oxygen	-0.00318589681203823	0.0149687884725265	negative	-0.47210713107990615	FALSE
COG1597	Mean_Oxygen	-0.00216178559885733	0.0149706593300863	negative	-0.24061742029189442	FALSE
COG2217	Mean_Oxygen	-0.00176955852236972	0.0149706593300863	negative	-0.6715295701941421	TRUE
COG0639	Mean_Oxygen	-0.00147865075122915	0.0150540114634017	negative	-0.08437477683353567	FALSE
COG4186	Mean_Oxygen	0.00687172868519059	0.0150540114634017	positive	-0.12078147317502656	FALSE
COG5017	Mean_Oxygen	-0.00607127142475572	0.0151119380722746	negative	-0.09934273116303098	FALSE
COG3041	Mean_Oxygen	-0.00480284381229777	0.015167208697518	negative	-0.3205501154068095	FALSE
COG1410	Mean_Oxygen	-0.00116612584312839	0.0153453522928756	negative	-0.5354923944868956	FALSE
COG1079	Mean_Oxygen	-0.00103508941212215	0.015381595834697	negative	-0.3028228644882219	FALSE
COG0141	Mean_Oxygen	7.0008201262602e-4	0.015384774096971	positive	0.6345119923281746	TRUE
COG3666	Mean_Oxygen	-0.00583315116200368	0.0157359550516745	negative	-0.42614680482719464	FALSE
COG0345	Mean_Oxygen	6.3620918473182e-4	0.0157589899133409	positive	0.36952795829465107	FALSE
COG0313	Mean_Oxygen	8.2016844815081e-4	0.0158582834206345	positive	0.5436896175309373	FALSE
COG1441	Mean_Oxygen	-0.00385648951450479	0.0158603639178169	negative	-0.5077796325612076	FALSE
COG3945	Mean_Oxygen	-0.00846464967363792	0.0158766126683691	negative	-0.37306226759173583	FALSE
COG2187	Mean_Oxygen	-0.0039770553390904	0.0158844834813996	negative	-0.49633113397069734	FALSE
COG1379	Mean_Oxygen	-0.00859495254683988	0.0158988065783895	negative	-0.61303449850098235	TRUE
COG3525	Mean_Oxygen	-0.00153138643067475	0.0159218782426642	negative	-0.10458513195641245	FALSE
COG2377	Mean_Oxygen	0.00109321524828815	0.0159780480728951	positive	0.5691076401995491	FALSE
COG4856	Mean_Oxygen	-0.00900318481746083	0.016007611970575798	negative	-0.19882126368897968	FALSE
COG1898	Mean_Oxygen	-8.8602385127515e-4	0.016084296968601	negative	-0.117000438681507	FALSE
COG2150	Mean_Oxygen	-0.00895727721856498	0.0163229821748117	negative	-0.46476076706488517	FALSE
COG4275	Mean_Oxygen	0.00570945509544261	0.0164619092757985	positive	-0.25686215500944287	FALSE
COG1159	Mean_Oxygen	0.00100317291018923	0.0164856193218802	positive	0.39246181940604563	FALSE
COG3540	Mean_Oxygen	0.00182983276005145	0.0165539813704582	positive	0.4096984443368074	FALSE
COG1392	Mean_Oxygen	-0.00194612778270217	0.0167181235093453	negative	-0.3150608417105607	FALSE
COG4795	Mean_Oxygen	0.00355867982515423	0.016736661835493	positive	0.08161807845640032	FALSE
COG4295	Mean_Oxygen	-0.00714758800658191	0.0167818711859456	negative	-0.48566408522527543	FALSE
COG2940	Mean_Oxygen	0.0016310986316807	0.0168070127652643	positive	0.46352626417624754	FALSE
COG1275	Mean_Oxygen	-0.0146734519518315	0.017092565830473	negative	-0.5046024123616826	FALSE
COG4782	Mean_Oxygen	0.00553124593189948	0.0171769881044449	positive	0.038874620296434084	FALSE
COG2401	Mean_Oxygen	0.0104497483270037	0.0172057904878327	positive	0.06209487009315298	FALSE
COG0567	Mean_Oxygen	0.00113918050771796	0.0173374097236998	positive	0.6419083665745096	TRUE
COG0146	Mean_Oxygen	-0.00219312323178494	0.0173557438590509	negative	-0.3564746329868089	FALSE
COG4887	Mean_Oxygen	-0.0188068162788185	0.0175018083826967	negative	-0.2250079736763821	FALSE
COG5637	Mean_Oxygen	0.00562794930705668	0.017525911268746	positive	0.08002927962843912	FALSE
COG4191	Mean_Oxygen	0.00349140360571923	0.0175658068148	positive	-0.05893065289883939	FALSE
COG1316	Mean_Oxygen	-0.00293623225076167	0.0176067639119933	negative	-0.2398702288152057	FALSE
COG1770	Mean_Oxygen	0.00113001302562841	0.0176067639119933	positive	0.5930463880188939	FALSE
COG0848	Mean_Oxygen	8.3549510014861e-4	0.017673989954849	positive	0.4725007906469022	FALSE
COG2204	Mean_Oxygen	-8.7666103953335e-4	0.0178115815301861	negative	-0.023245018924516175	FALSE
COG3623	Mean_Oxygen	-0.00250764538988942	0.0178277574698251	negative	-0.2912771676078005	FALSE
COG4413	Mean_Oxygen	-0.00803821572657517	0.0178892336098837	negative	-0.02605259208116406	FALSE
COG4113	Mean_Oxygen	-0.00637134684366637	0.0179242412422499	negative	-0.408876358209612	FALSE
COG1272	Mean_Oxygen	-0.00211276311018439	0.0179798707133216	negative	-0.026137522955859287	FALSE
COG2032	Mean_Oxygen	0.00296425620510756	0.0179866288344114	positive	0.13606956901257428	FALSE
COG4383	Mean_Oxygen	0.00608418791463786	0.0179943949275825	positive	-0.2892806178529363	FALSE
COG4397	Mean_Oxygen	0.00705558260580473	0.0180046533012379	positive	-0.42162707220545137	FALSE
COG3275	Mean_Oxygen	0.00478040248772941	0.0180061717758911	positive	-0.02322242003138693	FALSE
COG3222	Mean_Oxygen	0.00214849649590145	0.0181642084375952	positive	0.19570165897029004	FALSE
COG3468	Mean_Oxygen	0.00456683626895121	0.0182176536033679	positive	-0.004568038525676083	FALSE
COG1826	Mean_Oxygen	0.00221038062646299	0.0182827669661538	positive	0.1532385486211957	FALSE
COG4458	Mean_Oxygen	0.00427992028380762	0.0183647906682193	positive	0.31649716577737624	FALSE
COG1401	Mean_Oxygen	-0.0015755259510293	0.0184739751750766	negative	-0.48684349839164043	FALSE
COG5345	Mean_Oxygen	0.00382537506276083	0.0184799223829656	positive	0.07108670511176425	FALSE
COG1853	Mean_Oxygen	0.00107405249842459	0.0186433946742441	positive	0.17229981330531213	FALSE
COG5522	Mean_Oxygen	-0.00161920876527228	0.018648798613529	negative	0.13407603227384662	FALSE
COG0259	Mean_Oxygen	7.8128389669377e-4	0.0188599530826209	positive	0.453861927546138	FALSE
COG2840	Mean_Oxygen	0.00164854060919296	0.0189014962594143	positive	0.2276350188701496	FALSE
COG1778	Mean_Oxygen	-0.00124343124372785	0.018970090737096	negative	-0.24095122595079063	FALSE
COG0183	Mean_Oxygen	-6.4048493977502e-4	0.019361436253434	negative	-0.3002672896624193	FALSE
COG1921	Mean_Oxygen	-0.00166295929329706	0.0193916708857215	negative	-0.5328642149766236	FALSE
COG3956	Mean_Oxygen	-0.00302237831098453	0.019546951923957	negative	-0.5706860032126	FALSE
COG1741	Mean_Oxygen	8.6951245286225e-4	0.0197013983512521	positive	0.42039971026616746	FALSE
COG0583	Mean_Oxygen	0.00185517685577956	0.019760048222153	positive	0.0022240132216565837	FALSE
COG1292	Mean_Oxygen	0.00211405529549138	0.0199477121881124	positive	0.11972434478326073	FALSE
COG4373	Mean_Oxygen	0.00542286661674992	0.0199500874724698	positive	-0.4173331973283902	FALSE
COG1167	Mean_Oxygen	0.00128068417784895	0.0199604126643711	positive	0.05948725273155752	FALSE
COG1748	Mean_Oxygen	0.00153930168256974	0.0199641783775903	positive	0.44304281735546464	FALSE
COG0295	Mean_Oxygen	-0.00137705061849326	0.0200124173819885	negative	-0.2894642205868888	FALSE
COG4195	Mean_Oxygen	-0.0034135894645805	0.0200377357504926	negative	-0.5123942491704904	FALSE
COG1442	Mean_Oxygen	0.00482280392997486	0.0200659028990341	positive	0.15207568974137015	FALSE
COG4102	Mean_Oxygen	0.00158726860441175	0.0200952189284006	positive	0.0591352873363871	FALSE
COG5563	Mean_Oxygen	-0.00397780361352286	0.0200952189284006	negative	0.00824319464624557	FALSE
COG1945	Mean_Oxygen	-0.00560111458802081	0.0203770835139166	negative	-0.48682990654718505	FALSE
COG2172	Mean_Oxygen	-0.0026812929098102	0.0207181262753175	negative	-0.1935829422667564	FALSE
COG4270	Mean_Oxygen	0.00215211340023116	0.0207431740424429	positive	0.3787380668901244	FALSE
COG0125	Mean_Oxygen	-5.3104418755958e-4	0.0207735114936976	negative	-0.201064057701921	FALSE
COG3827	Mean_Oxygen	-0.00415484042141278	0.0208952194408637	negative	-0.5048724232763417	FALSE
